name,alias,status
"Import Export Executive, merchandiser",import-export-executive-merchandiser-jobs,0
Helpdesk Executives,helpdesk-executives-jobs,0
"Ground staff,air ticketing",ground-staff-air-ticketing-jobs,0
 Welding machine technician,welding-machine-technician-jobs,0
 Arc Welding (Tig And Mig),arc-welding-tig-and-mig-jobs,0
 Gas Cutter,gas-cutter-jobs,0
PA to CEO,pa-to-ceo-jobs,0
theatre & dance teacher,theatre-and-dance-teacher-jobs,0
I am frrasher,i-am-frrasher-jobs,0
I am fresher,i-am-fresher-jobs,0
Ad trafficker,ad-trafficker-jobs,0
Sr. Territory Manager,sr-territory-manager-jobs,0
SALS OFFICER,sals-officer-jobs,0
sale hardware,sale-hardware-jobs,0
Dital marketing executive and analyst,dital-marketing-executive-and-analyst-jobs,0
Degital Marketing,degital-marketing-jobs,0
Any designation,any-designation-jobs,0
Techinician,techinician-jobs,0
"    													       														   Delivery Incharge",delivery-incharge-jobs,0
Cnc puch press programme,cnc-puch-press-programme-jobs,0
PS/EA/Steno Secretary - Business Development & Corporate Affairs,ps-ea-steno-secretary-business-development-and-corporate-affairs-jobs,0
Assistant Engineer at simplex infrastructures ltd,assistant-engineer-at-simplex-infrastructures-ltd-jobs,0
TPA FOR INSURANCE,tpa-for-insurance-jobs,0
Professional makeupartist,professional-makeupartist-jobs,0
"Electrical and Electronics Engineering,Industrial automation, plc, scada, autocad",electrical-and-electronics-engineering-industrial-automation-plc-scada-autocad-jobs,0
Online Reputation Engineer,online-reputation-engineer-jobs,0
 Online Reputation Management,online-reputation-management-jobs,0
CORDINATOR  .. Back office executive ..any office work,cordinator-back-office-executive-any-office-work-jobs,0
Marketing',marketing-jobs,0
Electrical Engineer oil and gas,electrical-engineer-oil-and-gas-jobs,0
Logistic Assistant Manager,logistic-assistant-manager-jobs,0
 Tally ERP data management GST busy accounting e-comerce accounting,tally-erp-data-management-gst-busy-accounting-e-comerce-accounting-jobs,0
 Catering Sales,catering-sales-jobs,0
V P U FLEX INDUSTRIES,v-p-u-flex-industries-jobs,0
SUPPORT STAFF,support-staff-jobs,0
ADMINISTRATIONS,administrations-jobs,0
X,x-jobs,0
Information process analyst,information-process-analyst-jobs,0
"MIS Executive , Back office executive, HR",mis-executive-back-office-executive-hr-jobs,0
Housekeeping Operation Executive,housekeeping-operation-executive-jobs,0
Tig Welder[ITI welder],tig-welderiti-welder-jobs,0
USA Payroll,usa-payroll-jobs,0
Executive Research,executive-research-jobs,0
accoun with tally,accoun-with-tally-jobs,0
Sant nagar burari,sant-nagar-burari-jobs,0
Bsc Hospitality Management,bsc-hospitality-management-jobs,0
Front office or office assistant,front-office-or-office-assistant-jobs,0
Lead Learning and development,lead-learning-and-development-jobs,0
aali village,aali-village-jobs,0
Madhyamik Pass,madhyamik-pass-jobs,0
Warehouse nd delivery boy,warehouse-nd-delivery-boy-jobs,0
Buskuit,buskuit-jobs,0
AcAc Maintenance Engineer,acac-maintenance-engineer-jobs,0
Diploma Electrical & Mechnical,diploma-electrical-and-mechnical-jobs,0
Interested to learn & do her best efforts to fulfill job requirements,interested-to-learn-and-do-her-best-efforts-to-fulfill-job-requirements-jobs,0
Selling To Customer Needs,selling-to-customer-needs-jobs,0
Maintenance Engineering / PAINT SHOP / OPERATOR / ACCOUNTS,maintenance-engineering-paint-shop-operator-accounts-jobs,0
talkative,talkative-jobs,0
smart work & selling skill,smart-work-and-selling-skill-jobs,0
News content specialist,news-content-specialist-jobs,0
Assistant Programmer,assistant-programmer-jobs,0
Bachelor of technology,bachelor-of-technology-jobs,0
(5feet+) Hight & (50+) Whate,5feet-hight-and-50-whate-jobs,0
ACCOUNTANT OR BACK OFFICE,accountant-or-back-office-jobs,0
Dispatch and logistics operations,dispatch-and-logistics-operations-jobs,0
Convincing Skill;,convincing-skill-jobs,0
Back office and reception,back-office-and-reception-jobs,0
coorporate trainer,coorporate-trainer-jobs,0
 skillsTeamwork ,skillsteamwork-jobs,0
Analytical and problem-solving skills,analytical-and-problem-solving-skills-jobs,0
Learning skills,learning-skills-jobs,0
Strong work values.,strong-work-values-jobs,0
Experience between 4 to 5 years Expert in Excel,experience-between-4-to-5-years-expert-in-excel-jobs,0
 PowerPoint Expert in MS Office Proficient in English & Hindi Language Excellent thought process Strong Business Acumen Sound Experience in handling off shore team members Good Academic background Preferably BA,powerpoint-expert-in-ms-office-proficient-in-english-and-hindi-language-excellent-thought-process-strong-business-acumen-sound-experience-in-handling-off-shore-team-members-good-academic-background-preferably-ba-jobs,0
 MA,ma-jobs,0
 MBA from a reputed Institute,mba-from-a-reputed-institute-jobs,0
"Human Resource executive,IT recruiter",human-resource-executive-it-recruiter-jobs,0
"Assistant Production manager, production supervisor",assistant-production-manager-production-supervisor-jobs,0
"BPO, HR",bpo-hr-jobs,0
HR Assistant Manager Payroll Executive,hr-assistant-manager-payroll-executive-jobs,0
Anath,anath-jobs,0
Asst. Food And Beverage,asst-food-and-beverage-jobs,0
Management Executive & acadamic teacher & tutor & digital marketer,management-executive-and-acadamic-teacher-and-tutor-and-digital-marketer-jobs,0
Persistent,persistent-jobs,0
 Believer of excelsior,believer-of-excelsior-jobs,0
"Computer Operator, advanced Excel",computer-operator-advanced-excel-jobs,0
btech eee,btech-eee-jobs,0
WORK  AT  HOME  JOB,work-at-home-job-jobs,0
Werehouse supervisor,werehouse-supervisor-jobs,0
I need a job,i-need-a-job-jobs,0
Jobs in airport,jobs-in-airport-jobs,0
 Restaurant,restaurant-jobs,0
 Banquet,banquet-jobs,0
 beverage,beverage-jobs,0
Excutive,excutive-jobs,0
Driving skill,driving-skill-jobs,0
 discipline,discipline-jobs,0
"Total 22 years exprian  in store releted, inventory control, matrial plaing , stock repoting",total-22-years-exprian-in-store-releted-inventory-control-matrial-plaing-stock-repoting-jobs,0
"SEO Executive, digital marketing",seo-executive-digital-marketing-jobs,0
"B.p.o, Back office",bpo-back-office-jobs,0
Admin and Guest service agent,admin-and-guest-service-agent-jobs,0
Now working as a surveyor in a privet company.,now-working-as-a-surveyor-in-a-privet-company-jobs,0
Junior Financial Analyst,junior-financial-analyst-jobs,0
Yalahanka,yalahanka-jobs,0
Life insurance corporation,life-insurance-corporation-jobs,0
Senior people Operations,senior-people-operations-jobs,0
Manufacturing Operation Manager,manufacturing-operation-manager-jobs,0
lean six sigma,lean-six-sigma-jobs,0
 quality tools,quality-tools-jobs,0
Sr.Store Manager,srstore-manager-jobs,0
Ayurved Panchkarma Therapist,ayurved-panchkarma-therapist-jobs,0
Panchkarma Therapist,panchkarma-therapist-jobs,0
Sarvjeet Singh,sarvjeet-singh-jobs,0
Asistant Acting,asistant-acting-jobs,0
Pgt legal studies,pgt-legal-studies-jobs,0
Cook for Indian,cook-for-indian-jobs,0
Welder co2 & mig,welder-co2-and-mig-jobs,0
Doctor of pharmacy,doctor-of-pharmacy-jobs,0
Personal dr,personal-dr-jobs,0
Now,now-jobs,0
discipline,discipline-jobs,0
PowerPoint Expert in MS Office Proficient in English & Hindi Language Excellent thought process Strong Business Acumen Sound Experience in handling off shore team members Good Academic background Preferably BA,powerpoint-expert-in-ms-office-proficient-in-english-and-hindi-language-excellent-thought-process-strong-business-acumen-sound-experience-in-handling-off-shore-team-members-good-academic-background-preferably-ba-jobs,0
MA,ma-jobs,0
MBA from a reputed Institute,mba-from-a-reputed-institute-jobs,0
skillsTeamwork,skillsteamwork-jobs,0
Thakurpukur,thakurpukur-jobs,0
Computor operator,computor-operator-jobs,0
buiness associate,buiness-associate-jobs,0
GOOD ENGLISH AND HINDI SPEAKING,good-english-and-hindi-speaking-jobs,0
"Teller Caller,Fornt office,BPO,Admin",teller-caller-fornt-office-bpo-admin-jobs,0
Bcs,bcs-jobs,0
call center job,call-center-job-jobs,0
Office Assentent,office-assentent-jobs,0
Data entry job work from Home,data-entry-job-work-from-home-jobs,0
"team leader, Team Manager,",team-leader-team-manager-jobs,0
Field collections,field-collections-jobs,0
Any job with computet or file work,any-job-with-computet-or-file-work-jobs,0
Security guard jobs,security-guard-jobs-jobs,0
PCR,pcr-jobs,0
 Voice Support,voice-support-jobs,0
"Fashion Designer , fashion illustrator",fashion-designer-fashion-illustrator-jobs,0
graduated engineer,graduated-engineer-jobs,0
 Accounts Receivable Associate,accounts-receivable-associate-jobs,0
otheres,otheres-jobs,0
Leadish boutique master,leadish-boutique-master-jobs,0
"Accountant, Back office",accountant-back-office-jobs,0
Bal,bal-jobs,0
admin cum HR executive,admin-cum-hr-executive-jobs,0
PRIVATE Home Drivar,private-home-drivar-jobs,0
Image annotation,image-annotation-jobs,0
JD For PHP,jd-for-php-jobs,0
Retail store incharge,retail-store-incharge-jobs,0
should be capable of handling clients,should-be-capable-of-handling-clients-jobs,0
1; Collection experience; 2; Outbound experience; 3; Team management experience; (10 or more people); 4; Age 20-25; Priority is given to those who meet the above conditions,1-collection-experience-2-outbound-experience-3-team-management-experience-10-or-more-people-4-age-20-25-priority-is-given-to-those-who-meet-the-above-conditions-jobs,0
#NAME?,order-processing-returns-management-vendor-management-of-all-office-supplies-bills-of-all-facility-related-items-security-of-the-premises-managing-office-boys-jobs,0
Tele caller inbound process & data entry operator,tele-caller-inbound-process-and-data-entry-operator-jobs,0
Banking sector back office,banking-sector-back-office-jobs,0
Acccounts associate,acccounts-associate-jobs,0
Smartclass coordinator,smartclass-coordinator-jobs,0
aney,aney-jobs,0
Architectural/INTERIOR Designer,architectural-interior-designer-jobs,0
 Rendering,rendering-jobs,0
Felid executive,felid-executive-jobs,0
Speaking English,speaking-english-jobs,0
teacher class 1-5,teacher-class-1-5-jobs,0
 BHMS Doctor,bhms-doctor-jobs,0
b.com (com).......        (pursuing),bcom-com-pursuing-jobs,0
Nothing in particular,nothing-in-particular-jobs,0
Purchase and store incharge,purchase-and-store-incharge-jobs,0
Legal Associate / Legal Executive,legal-associate-legal-executive-jobs,0
Back office job,back-office-job-jobs,0
"Business Development Executive, Marketing Executive",business-development-executive-marketing-executive-jobs,0
Account Admin Executive,account-admin-executive-jobs,0
Nun of the ado,nun-of-the-ado-jobs,0
"Operation Sales,OPERATION TECNICAL",operation-sales-operation-tecnical-jobs,0
Consultant - SCM,consultant-scm-jobs,0
"Driving,",driving-jobs,0
Graduation complete,graduation-complete-jobs,0
MT,mt-jobs,0
Any office work,any-office-work-jobs,0
Field document collection,field-document-collection-jobs,0
Sr education consultant,sr-education-consultant-jobs,0
Job seeker civil engineering,job-seeker-civil-engineering-jobs,0
Good hands on Excel and Word,good-hands-on-excel-and-word-jobs,0
Chemistry expert,chemistry-expert-jobs,0
IWM,iwm-jobs,0
Store and logistic Officer,store-and-logistic-officer-jobs,0
Mechanical Engineer or office work,mechanical-engineer-or-office-work-jobs,0
Clinical Database Testing,clinical-database-testing-jobs,0
Delhi airport,delhi-airport-jobs,0
"Office Assistant, administration, HR, PA",office-assistant-administration-hr-pa-jobs,0
Sr. Content Writer,sr-content-writer-jobs,0
Should know how to deal with the client,should-know-how-to-deal-with-the-client-jobs,0
Ad sales/ social media,ad-sales-social-media-jobs,0
E commerce Key Account Manager & Merchandiser,e-commerce-key-account-manager-and-merchandiser-jobs,0
Assistant Manager-Administration,assistant-manager-administration-jobs,0
Telecaller Customer Support,telecaller-customer-support-jobs,0
hghghj,hghghj-jobs,0
Strong knowledge of PHP web frameworks as Laravel,strong-knowledge-of-php-web-frameworks-as-laravel-jobs,0
Sect. Assistant/PA,sect-assistant-pa-jobs,0
Back Office assitant,back-office-assitant-jobs,0
Feld,feld-jobs,0
Design Engineer(Civil),design-engineercivil-jobs,0
Tellycaller,tellycaller-jobs,0
10+2 with commerce,102-with-commerce-jobs,0
Senior hairstylist,senior-hairstylist-jobs,0
Full time fresher,full-time-fresher-jobs,0
Asst.Professor of English,asstprofessor-of-english-jobs,0
5 years experience in accounts receivable and payables with sap fico,5-years-experience-in-accounts-receivable-and-payables-with-sap-fico-jobs,0
Receptionist Cum admin Assistant,receptionist-cum-admin-assistant-jobs,0
5months hotel management,5months-hotel-management-jobs,0
"Cashier,help desk member, personal shopper (sales+corporate billing)",cashier-help-desk-member-personal-shopper-salescorporate-billing-jobs,0
"Cashier,help desk member,( administrative work) personal shopper (sales+corporate billing)",cashier-help-desk-member-administrative-work-personal-shopper-salescorporate-billing-jobs,0
Manager mep,manager-mep-jobs,0
Data entry operator cum admin assistant,data-entry-operator-cum-admin-assistant-jobs,0
Doc calecsan filld work,doc-calecsan-filld-work-jobs,0
no skill,no-skill-jobs,0
A good bike rider,a-good-bike-rider-jobs,0
Account cum cashier,account-cum-cashier-jobs,0
"Admin Coordinator, front office",admin-coordinator-front-office-jobs,0
Indian Army Retarment,indian-army-retarment-jobs,0
Telugu Speake,telugu-speake-jobs,0
Ba graduate,ba-graduate-jobs,0
BEING IN SOCIAL MEDIA,being-in-social-media-jobs,0
Superior,superior-jobs,0
My dear sir job hotel restaurant work in captain experience 6 years,my-dear-sir-job-hotel-restaurant-work-in-captain-experience-6-years-jobs,0
"""Unity 3D""",unity-3d-jobs,0
" ""Unity 2D""",unity-2d-jobs,0
" ""Unity Developer""",unity-developer-jobs,0
" ""Unity 3d developer""",unity-3d-developer-jobs,0
Ggg,ggg-jobs,0
Should be able to deliver packets to customer within given time,should-be-able-to-deliver-packets-to-customer-within-given-time-jobs,0
 passion,passion-jobs,0
 Hard working,hard-working-jobs,0
good communication skill required,good-communication-skill-required-jobs,0
Seeker job,seeker-job-jobs,0
fresher hi,fresher-hi-jobs,0
good Spoken english skill,good-spoken-english-skill-jobs,0
Iti draughtsman civil,iti-draughtsman-civil-jobs,0
Administration and Security,administration-and-security-jobs,0
BACKGROUND VERIFICATION Executive,background-verification-executive-jobs,0
Office Assistant account assistance,office-assistant-account-assistance-jobs,0
Jr data scientist,jr-data-scientist-jobs,0
Team Leader superwisior,team-leader-superwisior-jobs,0
Tranport nagar,tranport-nagar-jobs,0
Filkat,filkat-jobs,0
Part time jobs at home,part-time-jobs-at-home-jobs,0
mep Designer,mep-designer-jobs,0
Sales ; Marketing,sales-marketing-jobs,0
 Distributor sales,distributor-sales-jobs,0
passion,passion-jobs,0
etc,etc-jobs,0
"""Unity 2D""",unity-2d-jobs,0
"""Unity Developer""",unity-developer-jobs,0
"""Unity 3d developer""",unity-3d-developer-jobs,0
Distributor sales,distributor-sales-jobs,0
"Data Entry Operator , Android Developer",data-entry-operator-android-developer-jobs,0
Jayanagar,jayanagar-jobs,0
None of them,none-of-them-jobs,0
Fashion and Designer,fashion-and-designer-jobs,0
ITI  AND GRADUATION (BA),iti-and-graduation-ba-jobs,0
......,jobs,0
"Back Office Executive, team leader, trainer",back-office-executive-team-leader-trainer-jobs,0
Shadipur,shadipur-jobs,0
Team leader travel industry,team-leader-travel-industry-jobs,0
"Ranjan TS i have done BA, I have tatal 8.10 years' experience in Facility Management filed under Administration",ranjan-ts-i-have-done-ba-i-have-tatal-810-years-experience-in-facility-management-filed-under-administration-jobs,0
Field executives,field-executives-jobs,0
"FMCG SALES EXECUTIVE,Sales Manager",fmcg-sales-executive-sales-manager-jobs,0
Fresher freelancer,fresher-freelancer-jobs,0
i am fresher but hard working,i-am-fresher-but-hard-working-jobs,0
Design and Estimation engineer,design-and-estimation-engineer-jobs,0
Consluoer,consluoer-jobs,0
Travel Arrangements-Ticketing and hotels,travel-arrangements-ticketing-and-hotels-jobs,0
Data collection form job sites,data-collection-form-job-sites-jobs,0
Executive assistant to MD,executive-assistant-to-md-jobs,0
 Research Aide,research-aide-jobs,0
Letter Drafting,letter-drafting-jobs,0
Execute daily office work.,execute-daily-office-work-jobs,0
"Land liscener,Sales department",land-liscener-sales-department-jobs,0
Rerurn executive,rerurn-executive-jobs,0
"Telecalling, Ticket checker",telecalling-ticket-checker-jobs,0
faresh calling,faresh-calling-jobs,0
Research Aide,research-aide-jobs,0
Customer service consultant,customer-service-consultant-jobs,0
F&B TEAM LEADER,f-and-b-team-leader-jobs,0
"Backend,BACK OFFICE .DATA ENTRY",backend-back-office-data-entry-jobs,0
Kyc agent,kyc-agent-jobs,0
 PWA,pwa-jobs,0
B Com,b-com-jobs,0
Film industry helper,film-industry-helper-jobs,0
Office assistant & filed work,office-assistant-and-filed-work-jobs,0
Communication in Marathi,communication-in-marathi-jobs,0
Man Power Handling,man-power-handling-jobs,0
PWA,pwa-jobs,0
Gajanan Gandewar,gajanan-gandewar-jobs,0
Team Leader Operation,team-leader-operation-jobs,0
 zendesk,zendesk-jobs,0
 optool,optool-jobs,0
 RSAP,rsap-jobs,0
 Connections,connections-jobs,0
 Cognos,cognos-jobs,0
 Avaya,avaya-jobs,0
or,or-jobs,0
Bank sales,bank-sales-jobs,0
Assistant Manager QC and production,assistant-manager-qc-and-production-jobs,0
Kyc and Document Collection Executive,kyc-and-document-collection-executive-jobs,0
Business Acquisition Specialist,business-acquisition-specialist-jobs,0
Medical Lab Technicain,medical-lab-technicain-jobs,0
 problem solver,problem-solver-jobs,0
Office & Store Incharge,office-and-store-incharge-jobs,0
ashoka enclave,ashoka-enclave-jobs,0
SAP OPERATING,sap-operating-jobs,0
 material planning AND FOLOWUP,material-planning-and-folowup-jobs,0
 TRANSPORT PLANNING AND FOLLOWUP,transport-planning-and-followup-jobs,0
 EMAILS READ AND REPLY,emails-read-and-reply-jobs,0
 DISPATCHING,dispatching-jobs,0
Costumer care,costumer-care-jobs,0
fine arts faculty,fine-arts-faculty-jobs,0
Hospitality and medical store,hospitality-and-medical-store-jobs,0
Remote Worker,remote-worker-jobs,0
b.com student,bcom-student-jobs,0
Kyc associate,kyc-associate-jobs,0
English educator,english-educator-jobs,0
"Typing, dataentry",typing-dataentry-jobs,0
problem solver,problem-solver-jobs,0
 Finsys Software,finsys-software-jobs,0
 SAP Business,sap-business-jobs,0
Executive Admin HR,executive-admin-hr-jobs,0
"Delivery Executive,mis Executive, Manager, Team Leader",delivery-executive-mis-executive-manager-team-leader-jobs,0
mallepaly,mallepaly-jobs,0
Excel and PDF,excel-and-pdf-jobs,0
reserch association,reserch-association-jobs,0
Sr.H R.Executive,srh-rexecutive-jobs,0
"Payroll Administration, Requirement, Selection & Induction, Performance Management, Training & Development, Industrial Relation & Statutory Compliance, Welfare etc.",payroll-administration-requirement-selection-and-induction-performance-management-training-and-development-industrial-relation-and-statutory-compliance-welfare-etc-jobs,0
Administration and Maths faculty,administration-and-maths-faculty-jobs,0
"Data Entry Operator, back office",data-entry-operator-back-office-jobs,0
Any job fresher,any-job-fresher-jobs,0
"Business Operation, technical assistance",business-operation-technical-assistance-jobs,0
Data Research Associate,data-research-associate-jobs,0
Teacher at school,teacher-at-school-jobs,0
i have 4 months experience in bpo,i-have-4-months-experience-in-bpo-jobs,0
AutoCAD plumbing draftsman,autocad-plumbing-draftsman-jobs,0
Finance accounting,finance-accounting-jobs,0
Manager in Quality Assurance,manager-in-quality-assurance-jobs,0
Computers Graduate looking for local jobs,computers-graduate-looking-for-local-jobs-jobs,0
Recuriter,recuriter-jobs,0
shift incharge-Operation,shift-incharge-operation-jobs,0
Bording checking officer,bording-checking-officer-jobs,0
Get a job,get-a-job-jobs,0
"Receiptionist, back office",receiptionist-back-office-jobs,0
Currently a Graphic design inern,currently-a-graphic-design-inern-jobs,0
English typing and data entry,english-typing-and-data-entry-jobs,0
HR assistants,hr-assistants-jobs,0
Exxutive bank service,exxutive-bank-service-jobs,0
 Choreographer,choreographer-jobs,0
Models,models-jobs,0
Hindustan,hindustan-jobs,0
Mr.,mr-jobs,0
Senior Manager - B2B & Corporate Sales,senior-manager-b2b-and-corporate-sales-jobs,0
Degree,degree-jobs,0
Beck office,beck-office-jobs,0
BUSINESS  ANALYST,business-analyst-jobs,0
No done as yet,no-done-as-yet-jobs,0
Lead HR Talent Acquisition,lead-hr-talent-acquisition-jobs,0
Sourcing and onboarding Manager,sourcing-and-onboarding-manager-jobs,0
Iam a hardworker,iam-a-hardworker-jobs,0
Warehouse Logistics Executive,warehouse-logistics-executive-jobs,0
Office assitance,office-assitance-jobs,0
Diploma in Automobile engineering,diploma-in-automobile-engineering-jobs,0
fresher java,fresher-java-jobs,0
Quality & Production Manager,quality-and-production-manager-jobs,0
Formfilling,formfilling-jobs,0
"Nurse,  client relationship manager",nurse-client-relationship-manager-jobs,0
Assistant Administrative,assistant-administrative-jobs,0
Saharaganj mall job,saharaganj-mall-job-jobs,0
Helper super,helper-super-jobs,0
TA executive,ta-executive-jobs,0
Filde,filde-jobs,0
Sr. Bench Sales Recruiter,sr-bench-sales-recruiter-jobs,0
Rtc colony,rtc-colony-jobs,0
Body Massage,body-massage-jobs,0
Cashier & HR Executive,cashier-and-hr-executive-jobs,0
"Cook. ,  RECEPTIONIEST",cook-receptioniest-jobs,0
Cariar boy,cariar-boy-jobs,0
Deputy Manager Business Development,deputy-manager-business-development-jobs,0
form filling job,form-filling-job-jobs,0
"Job summary.open with a strong,attention - grabbing summary .Responsibilities and duties. Outline the core responsibilities of the position. Qualification and skills. Include a list of hard and soft skills.",job-summaryopen-with-a-strong-attention-grabbing-summary-responsibilities-and-duties-outline-the-core-responsibilities-of-the-position-qualification-and-skills-include-a-list-of-hard-and-soft-skills-jobs,0
BPO / Data Entry,bpo-data-entry-jobs,0
Kotak Mahindra card sales,kotak-mahindra-card-sales-jobs,0
Sales exicutive,sales-exicutive-jobs,0
CRM excutive,crm-excutive-jobs,0
"""Tele Calling""",tele-calling-jobs,0
english,english-jobs,0
" + ""marathi""",marathi-jobs,0
Seles,seles-jobs,0
Incharge in Pharma division,incharge-in-pharma-division-jobs,0
Senior MEP Engineer,senior-mep-engineer-jobs,0
"Mumbai , Thane",mumbai-thane-jobs,0
Oder,oder-jobs,0
VIJAY,vijay-jobs,0
Zakaria street,zakaria-street-jobs,0
"Mis Report, Customer services, chat process, backend, emailing",mis-report-customer-services-chat-process-backend-emailing-jobs,0
E Commerce Executive Busy software knowledge good english drafting ,e-commerce-executive-busy-software-knowledge-good-english-drafting-jobs,0
 Emailing,emailing-jobs,0
Amazon delivery boy,amazon-delivery-boy-jobs,0
"Hr Executive  Custmor care exective, BPO ,",hr-executive-custmor-care-exective-bpo-jobs,0
Menu Development,menu-development-jobs,0
 Menu Food Cost,menu-food-cost-jobs,0
 Culinary Training,culinary-training-jobs,0
 System implementation,system-implementation-jobs,0
 F&B outlets openings,f-and-b-outlets-openings-jobs,0
 Concept and Brand Development,concept-and-brand-development-jobs,0
 Franchise Brand SOP and Audits,franchise-brand-sop-and-audits-jobs,0
 Banquet operations,banquet-operations-jobs,0
 High Volume Catering. Cloud kitchen set-up.,high-volume-catering-cloud-kitchen-set-up-jobs,0
Recruitment and administration,recruitment-and-administration-jobs,0
marathi,marathi-jobs,0
texspin bearings ltd,texspin-bearings-ltd-jobs,0
Trainning And Devolpment,trainning-and-devolpment-jobs,0
 OLTP,oltp-jobs,0
 DTS,dts-jobs,0
Driver car 15 years experience,driver-car-15-years-experience-jobs,0
Diploma in automobile,diploma-in-automobile-jobs,0
"HR Coordinator, HR recruiter",hr-coordinator-hr-recruiter-jobs,0
"Cashier , Clark, any",cashier-clark-any-jobs,0
First to apply to any job,first-to-apply-to-any-job-jobs,0
"Accountant, admin",accountant-admin-jobs,0
Drivering,drivering-jobs,0
must have good knowledge of Mobile parts.,must-have-good-knowledge-of-mobile-parts-jobs,0
"Lab, ot tech",lab-ot-tech-jobs,0
Searching for argent job...i will work surlly in any recogniz,searching-for-argent-jobi-will-work-surlly-in-any-recogniz-jobs,0
Inox cinema Jaipur,inox-cinema-jaipur-jobs,0
6 month training in Digital Marketing,6-month-training-in-digital-marketing-jobs,0
Accountant finance,accountant-finance-jobs,0
Agriculture Advisor,agriculture-advisor-jobs,0
"Creative writing, research on Hindi films, personal assistant",creative-writing-research-on-hindi-films-personal-assistant-jobs,0
Diploma in Electrical and Electronics engg,diploma-in-electrical-and-electronics-engg-jobs,0
President Technical,president-technical-jobs,0
Business Development Executive and front office,business-development-executive-and-front-office-jobs,0
Branch executuve,branch-executuve-jobs,0
Technical sales coordinator,technical-sales-coordinator-jobs,0
Machine Operator and Mechanical,machine-operator-and-mechanical-jobs,0
 Loans product Selling,loans-product-selling-jobs,0
IT maintenance,it-maintenance-jobs,0
 It Audit,it-audit-jobs,0
 convincing skills etc,convincing-skills-etc-jobs,0
Banking front office executive and Tele caller,banking-front-office-executive-and-tele-caller-jobs,0
Sales Executive in opticals and collection executive in chendrasons,sales-executive-in-opticals-and-collection-executive-in-chendrasons-jobs,0
"HR Recruitment, HR Operations",hr-recruitment-hr-operations-jobs,0
Office line,office-line-jobs,0
convincing skills etc,convincing-skills-etc-jobs,0
Loans product Selling,loans-product-selling-jobs,0
OLTP,oltp-jobs,0
CNC Bending Machine Operator fresher,cnc-bending-machine-operator-fresher-jobs,0
Dietitian and Nutritionist,dietitian-and-nutritionist-jobs,0
Customer Support Officer,customer-support-officer-jobs,0
 Customer Support Manager,customer-support-manager-jobs,0
Feild Executive,feild-executive-jobs,0
Communication and Interpersonal Skills. ... Negotiation and Persuasion skills. ... Project Management Skills. ... Collaboration Skills. ... Research and strategy. ... Business Intelligence. ... Computer Skills.,communication-and-interpersonal-skills-negotiation-and-persuasion-skills-project-management-skills-collaboration-skills-research-and-strategy-business-intelligence-computer-skills-jobs,0
Data entry operator/office assistant,data-entry-operator-office-assistant-jobs,0
"    													       														   TYPING SKILLS",typing-skills-jobs,0
"    													       														   Back End",back-end-jobs,0
Tellecalling,tellecalling-jobs,0
HR ADMINN,hr-adminn-jobs,0
"Restaurant Manager,Sales Manager",restaurant-manager-sales-manager-jobs,0
Mne 5years panchkula hooda department driveing ki h,mne-5years-panchkula-hooda-department-driveing-ki-h-jobs,0
Executive Accounts,executive-accounts-jobs,0
Reatil job,reatil-job-jobs,0
Computer operator job,computer-operator-job-jobs,0
Fashion and Textile creative designer,fashion-and-textile-creative-designer-jobs,0
Pradeep Kumar,pradeep-kumar-jobs,0
Assistant Valuation cum estimation engineer,assistant-valuation-cum-estimation-engineer-jobs,0
HRBO,hrbo-jobs,0
Unity 3D developer,unity-3d-developer-jobs,0
 Virtual reality,virtual-reality-jobs,0
 HTC Vive,htc-vive-jobs,0
Assistant Manager Quality,assistant-manager-quality-jobs,0
Lecturer in commerce,lecturer-in-commerce-jobs,0
Junior specialist,junior-specialist-jobs,0
Fashion and Apparel Designer,fashion-and-apparel-designer-jobs,0
Bihar,bihar-jobs,0
Customer Service Executive ezi tours and travells and front end executive in aditya birla idea cellular,customer-service-executive-ezi-tours-and-travells-and-front-end-executive-in-aditya-birla-idea-cellular-jobs,0
On boarding process,on-boarding-process-jobs,0
Customer service representatives,customer-service-representatives-jobs,0
Promotion Work,promotion-work-jobs,0
 Activation Officer,activation-officer-jobs,0
 News Paper Distributor,news-paper-distributor-jobs,0
"Technical Support Engineer, bpo",technical-support-engineer-bpo-jobs,0
Excellent Communication Skills leadership depth knowledge of telesales,excellent-communication-skills-leadership-depth-knowledge-of-telesales-jobs,0
"Business Data Analyst ,Digital marketing",business-data-analyst-digital-marketing-jobs,0
Candidates should Have Target orientated,candidates-should-have-target-orientated-jobs,0
 ambitious,ambitious-jobs,0
 customer focused.,customer-focused-jobs,0
"Any kind of official job, with good communication skills and computer knowledge",any-kind-of-official-job-with-good-communication-skills-and-computer-knowledge-jobs,0
"Bank, office",bank-office-jobs,0
Adhar card supervisor,adhar-card-supervisor-jobs,0
 New Product Development Engineer,new-product-development-engineer-jobs,0
TV wall mount installation,tv-wall-mount-installation-jobs,0
Fashion Merchandiser and designer,fashion-merchandiser-and-designer-jobs,0
ambitious,ambitious-jobs,0
customer focused.,customer-focused-jobs,0
"Team Leader, Sales Marketing Manager,",team-leader-sales-marketing-manager-jobs,0
"Computer Operator, marketing executive,",computer-operator-marketing-executive-jobs,0
